2962	7	13
2962	8	316
2962	9	440
2963	0	150
2963	1	144
2963	2	25
2963	3	194
2963	4	144
2963	5	316
2963	6	25
2963	7	5
2963	8	25
2963	9	144
2964	0	151
2964	1	150
2964	2	25
2964	3	151
2964	4	88
2964	5	316
2964	6	151
2964	7	25
2964	8	24
2964	9	25
2965	0	161
2965	1	144
2965	2	25
2965	3	27
2965	4	86
2965	5	151
2965	6	261
2965	7	144
2965	8	151
2965	9	122
2966	0	230
2966	1	25
2966	2	8
2966	3	25
2966	4	144
2966	5	161
2966	6	25
2966	7	144
2966	8	151
2966	9	73
2967	0	316
2967	1	144
2967	2	150
2967	3	243
2967	4	25
2967	5	316
2967	6	25
2967	7	316
2967	8	25
2967	9	214
2968	0	144
2968	1	316
2968	2	86
2968	3	316
2968	4	144
2968	5	316
2968	6	25
2968	7	151
2968	8	77
2968	9	25
2969	0	316
2969	1	25
2969	2	5
2969	3	25
2969	4	316
2969	5	73
2969	6	25
2969	7	212
2969	8	25
2969	9	24
2970	0	25
2970	1	13
2970	2	25
2970	3	316
2970	4	150
2970	5	151
2970	6	316
2970	7	243
2970	8	6
2970	9	25
2971	0	7
2971	1	13
2971	2	25
2971	3	144
2971	4	25
2971	5	144
2971	6	151
2971	7	150
2971	8	25
2971	9	7
2972	0	25
2972	1	13
2972	2	18
2972	3	25
2972	4	13
2972	5	151
2972	6	25
2972	7	27
2972	8	12
2972	9	7
2973	0	25
2973	1	7
2973	2	316
2973	3	151
2973	4	316
2973	5	144
2973	6	316
2973	7	151
2973	8	18
2973	9	73
2974	0	88
2974	1	316
2974	2	415
2974	3	143
2974	4	316
2974	5	150
2974	6	92
2974	7	151
2974	8	92
2974	9	73
2975	0	15
2975	1	231
2975	2	15
2975	3	13
2975	4	217
2975	5	231
2975	6	15
2975	7	231
2975	8	15
2975	9	71
2976	0	80
2976	1	437
2976	2	8
2976	3	17
2976	4	8
2976	5	164
2976	6	206
2976	7	7
2976	8	17
2976	9	33
2977	0	15
2977	1	217
2977	2	522
2977	3	234
2977	4	17
2977	5	8
2977	6	33
2977	7	2
2977	8	1
2977	9	2
2978	0	3
2978	1	17
2978	2	14
2978	3	16
2978	4	17
2978	5	8
2978	6	33
2978	7	243
2978	8	15
2978	9	33
2979	0	8
2979	1	16
2979	2	8
2979	3	33
2979	4	216
2979	5	217
2979	6	13
2979	7	7
2979	8	8
2979	9	16
2980	0	437
2980	1	14
2980	2	26
2980	3	398
2980	4	19
2980	5	25
2980	6	212
2980	7	33
2980	8	231
2980	9	8
2981	0	14
2981	1	15
2981	2	151
2981	3	1
2981	4	17
2981	5	437
2981	6	71
2981	7	8
2981	8	1
2981	9	8
2982	0	70
2982	1	23
2982	2	8
2982	3	147
2982	4	1
2982	5	13
2982	6	8
2982	7	123
2982	8	233
2982	9	151
2983	0	8
2983	1	27
2983	2	14
2983	3	8
2983	4	13
2983	5	27
2983	6	10
2983	7	17
2983	8	398
2983	9	68
2984	0	1
2984	1	18
2984	2	12
2984	3	80
2984	4	217
2984	5	6
2984	6	33
2984	7	437
2984	8	33
2984	9	25
2985	0	10
2985	1	63
2985	2	10
2985	3	63
2985	4	20
2985	5	63
2985	6	17
2985	7	63
2985	8	17
2985	9	20
2986	0	10
2986	1	17
2986	2	18
2986	3	63
2986	4	1
2986	5	63
2986	6	20
2986	7	34
2986	8	20
2986	9	18
2987	0	63
2987	1	10
2987	2	20
2987	3	63
2987	4	7
2987	5	83
2987	6	17
2987	7	67
2987	8	20
2987	9	10
2988	0	63
2988	1	10
2988	2	66
2988	3	63
2988	4	10
2988	5	18
2988	6	20
2988	7	11
2988	8	63
2988	9	10
2989	0	66
2989	1	10
2989	2	66
2989	3	10
2989	4	18
2989	5	1
2989	6	18
2989	7	17
2989	8	63
2989	9	9
2990	0	63
2990	1	18
2990	2	10
2990	3	18
2990	4	10
2990	5	63
2990	6	67
2990	7	29
2990	8	18
2990	9	11
2991	0	66
2991	1	67
2991	2	15
2991	3	17
2991	4	18
2991	5	15
2991	6	1
2991	7	16
2991	8	17
2991	9	20
2992	0	272
2992	1	261
2992	2	144
2992	3	88
2992	4	198
2992	5	337
2992	6	68
2992	7	233
2992	8	27
2992	9	12
2993	0	217
2993	1	231
2993	2	70
2993	3	76
2993	4	71
2993	5	276
2993	6	212
2993	7	144
2993	8	151
2993	9	233
2994	0	68
2994	1	69
2994	2	212
2994	3	486
2994	4	193
2994	5	207
2994	6	70
2994	7	150
2994	8	70
2994	9	69
2995	0	231
2995	1	233
2995	2	276
2995	3	70
2995	4	147
2995	5	69
2995	6	70
2995	7	197
2995	8	18
2995	9	20
2996	0	83
2996	1	59
2996	2	63
2996	3	60
2996	4	62
2996	5	76
2996	6	59
2996	7	64
2996	8	59
2996	9	83
2997	0	0
2997	1	1
2997	2	0
2997	3	2
2997	4	1
2997	5	2
2997	6	1
2997	7	83
2997	8	59
2997	9	1
2998	0	83
2998	1	59
2998	2	2
2998	3	63
2998	4	83
2998	5	59
2998	6	83
2998	7	59
2998	8	83
2998	9	2
2999	0	1
2999	1	59
2999	2	83
2999	3	59
2999	4	83
2999	5	59
2999	6	83
2999	7	59
2999	8	83
2999	9	59
3000	0	76
3000	1	2
3000	2	83
3000	3	59
3000	4	83
3000	5	59
3000	6	11
3000	7	2
3000	8	83
3000	9	76
3001	0	83
3001	1	76
3001	2	83
3001	3	2
3001	4	63
3001	5	2
3001	6	83
3001	7	59
3001	8	2
3001	9	83
3002	0	12
3002	1	161
3002	2	231
3002	3	81
3002	4	12
3002	5	212
3002	6	55
3002	7	12
3002	8	231
3002	9	12
3003	0	212
3003	1	12
3003	2	217
3003	3	12
3003	4	217
3003	5	212
3003	6	55
3003	7	71
3003	8	12
3003	9	161
3004	0	231
3004	1	5
3004	2	55
3004	3	12
3004	4	197
3004	5	161
3004	6	12
3004	7	22
3004	8	212
3004	9	81
3005	0	106
3005	1	1
3005	2	12
3005	3	106
3005	4	75
3005	5	106
3005	6	70
3005	7	106
3005	8	226
3005	9	106
3006	0	307
3006	1	85
3006	2	278
3006	3	106
3006	4	78
3006	5	361
3006	6	278
3006	7	226
3006	8	70
3006	9	106
3007	0	226
3007	1	278
3007	2	106
3007	3	226
3007	4	169
3007	5	226
3007	6	523
3007	7	80
3007	8	106
3007	9	92
3008	0	106
3008	1	226
3008	2	106
3008	3	73
3008	4	132
3008	5	78
3008	6	106
3008	7	78
3008	8	106
3008	9	297
3009	0	106
3009	1	169
3009	2	381
3009	3	361
3009	4	106
3009	5	70
3009	6	106
3009	7	145
3009	8	106
3009	9	113
3010	0	116
3010	1	10
3010	2	116
3010	3	15
3010	4	7
3010	5	24
3010	6	10
3010	7	13
3010	8	134
3010	9	10
3011	0	134
3011	1	7
3011	2	134
3011	3	78
3011	4	65
3011	5	10
3011	6	65
3011	7	134
3011	8	1
3011	9	134
3012	0	65
3012	1	20
3012	2	1
3012	3	134
3012	4	65
3012	5	10
3012	6	134
3012	7	116
3012	8	0
3012	9	65
3013	0	134
3013	1	11
3013	2	10
3013	3	134
3013	4	116
3013	5	146
3013	6	9
3013	7	116
3013	8	11
3013	9	8
3014	0	0
3014	1	116
3014	2	134
3014	3	65
3014	4	116
3014	5	65
3014	6	7
3014	7	10
3014	8	89
3014	9	65
3015	0	80
3015	1	7
3015	2	1
3015	3	20
3015	4	15
3015	5	30
3015	6	7
3015	7	15
3015	8	7
3015	9	8
3016	0	14
3016	1	18
3016	2	7
3016	3	15
3016	4	7
3016	5	80
3016	6	14
3016	7	66
3016	8	18
3016	9	83
3017	0	17
3017	1	18
3017	2	17
3017	3	14
3017	4	7
3017	5	6
3017	6	14
3017	7	15
3017	8	14
3017	9	66
3018	0	10
3018	1	18
3018	2	10
3018	3	33
3018	4	14
3018	5	7
3018	6	0
3018	7	1
3018	8	19
3018	9	7
3019	0	26
3019	1	7
3019	2	83
3019	3	24
3019	4	89
3019	5	15
3019	6	80
3019	7	161
3019	8	15
3019	9	5
3020	0	7
3020	1	20
3020	2	2
3020	3	7
3020	4	80
3020	5	7
3020	6	80
3020	7	161
3020	8	15
3020	9	7
3021	0	26
3021	1	19
3021	2	10
3021	3	11
3021	4	18
3021	5	19
3021	6	1
3021	7	10
3021	8	19
3021	9	80
3022	0	86
3022	1	414
3022	2	26
3022	3	67
3022	4	241
3022	5	95
3022	6	115
3022	7	426
3022	8	89
3022	9	115
3023	0	241
3023	1	0
3023	2	199
3023	3	420
3023	4	89
3023	5	95
3023	6	89
3023	7	26
3023	8	95
3023	9	115
3024	0	80
3024	1	89
3024	2	126
3024	3	89
3024	4	17
3024	5	95
3024	6	115
3024	7	285
3024	8	89
3024	9	115
3025	0	89
3025	1	105
3025	2	89
3025	3	115
3025	4	80
3025	5	28
3025	6	29
3025	7	95
3025	8	163
3025	9	80
3026	0	10
3026	1	6
3026	2	10
3026	3	20
3026	4	10
3026	5	80
3026	6	10
3026	7	20
3026	8	1
3026	9	10
3027	0	20
3027	1	10
3027	2	79
3027	3	10
3027	4	27
3027	5	10
3027	6	20
3027	7	18
3027	8	10
3027	9	20
3028	0	10
3028	1	15
3028	2	17
3028	3	10
3028	4	20
3028	5	10
3028	6	66
3028	7	10
3028	8	34
3028	9	22
3029	0	11
3029	1	10
3029	2	19
3029	3	10
3029	4	8
3029	5	11
3029	6	8
3029	7	20
3029	8	66
3029	9	17
3030	0	8
3030	1	1
3030	2	3
3030	3	10
3030	4	2
3030	5	18
3030	6	8
3030	7	10
3030	8	7
3030	9	10
3031	0	11
3031	1	0
3031	2	1
3031	3	2
3031	4	10
3031	5	79
3031	6	20
3031	7	10
3031	8	20
3031	9	10
3032	0	15
3032	1	256
3032	2	10
3032	3	256
3032	4	20
3032	5	66
3032	6	10
3032	7	8
3032	8	66
3032	9	10
3033	0	20
3033	1	10
3033	2	20
3033	3	19
3033	4	20
3033	5	1
3033	6	63
3033	7	67
3033	8	66
3033	9	10
3034	0	34
3034	1	10
3034	2	1
3034	3	72
3034	4	1
3034	5	10
3034	6	66
3034	7	10
3034	8	16
3034	9	207
3035	0	10
3035	1	7
3035	2	10
3035	3	25
3035	4	8
3035	5	10
3035	6	11
3035	7	0
3035	8	80
3035	9	10
3036	0	8
3036	1	10
3036	2	2
3036	3	10
3036	4	15
3036	5	10
3036	6	18
3036	7	1
3036	8	10
3036	9	18
3037	0	20
3037	1	361
3037	2	18
3037	3	66
3037	4	34
3037	5	218
3037	6	10
3037	7	29
3037	8	66
3037	9	20
3038	0	18
3038	1	207
3038	2	20
3038	3	66
3038	4	18
3038	5	10
3038	6	18
3038	7	80
3038	8	18
3038	9	66
3039	0	10
3039	1	20
3039	2	66
3039	3	20
3039	4	66
3039	5	10
3039	6	18
3039	7	20
3039	8	17
3039	9	18
3040	0	20
3040	1	80
3040	2	29
3040	3	66
3040	4	2
3040	5	19
3040	6	20
3040	7	10
3040	8	1
3040	9	18
3041	0	145
3041	1	1
3041	2	2
3041	3	316
3041	4	145
3041	5	2
3041	6	15
3041	7	243
3041	8	86
3041	9	80
3042	0	80
3042	1	21
3042	2	15
3042	3	67
3042	4	81
3042	5	15
3042	6	66
3042	7	17
3042	8	67
3042	9	7
3043	0	109
3043	1	122
3043	2	398
3043	3	316
3043	4	155
3043	5	113
3043	6	155
3043	7	109
3043	8	207
3043	9	316
3044	0	20
3044	1	10
3044	2	20
3044	3	29
3044	4	31
3044	5	5
3044	6	20
3044	7	10
3044	8	18
3044	9	20
3045	0	5
3045	1	21
3045	2	29
3045	3	10
3045	4	27
3045	5	28
3045	6	29
3045	7	20
3045	8	28
3045	9	63
3046	0	13
3046	1	5
3046	2	28
3046	3	29
3046	4	5
3046	5	28
3046	6	5
3046	7	83
3046	8	5
3046	9	13
3047	0	0
3047	1	5
3047	2	28
3047	3	21
3047	4	35
3047	5	19
3047	6	34
3047	7	17
3047	8	21
3047	9	29
3048	0	79
3048	1	143
3048	2	98
3048	3	94
3048	4	98
3048	5	94
3048	6	143
3048	7	2
3048	8	1
3048	9	2
3049	0	125
3049	1	165
3049	2	150
3049	3	165
3049	4	149
3049	5	165
3049	6	364
3049	7	165
3049	8	364
3049	9	90
3050	0	74
3050	1	90
3050	2	165
3050	3	90
3050	4	77
3050	5	165
3050	6	90
3050	7	123
3050	8	363
3050	9	165
3051	0	364
3051	1	165
3051	2	90
3051	3	165
3051	4	90
3051	5	165
3051	6	90
3051	7	165
3051	8	164
3051	9	165
3052	0	90
3052	1	165
3052	2	150
3052	3	165
3052	4	364
3052	5	165
3052	6	90
3052	7	165
3052	8	90
3052	9	165
3053	0	363
3053	1	165
3053	2	90
3053	3	165
3053	4	363
3053	5	165
3053	6	230
3053	7	165
3053	8	90
3053	9	165
3054	0	99
3054	1	139
3054	2	129
3054	3	95
3054	4	139
3054	5	99
3054	6	139
3054	7	99
3054	8	139
3054	9	99
3055	0	243
3055	1	261
3055	2	243
3055	3	145
3055	4	261
3055	5	243
3055	6	242
3055	7	243
3055	8	261
3055	9	243
3056	0	261
3056	1	243
3056	2	144
3056	3	243
3056	4	261
3056	5	243
3056	6	272
3056	7	242
3056	8	243
3056	9	261
3057	0	304
3057	1	20
3057	2	21
3057	3	17
3057	4	20
3057	5	21
3057	6	16
3057	7	304
3057	8	10
3057	9	17
3058	0	18
3058	1	13
3058	2	18
3058	3	2
3058	4	232
3058	5	17
3058	6	231
3058	7	197
3058	8	18
3058	9	17
3059	0	16
3059	1	18
3059	2	231
3059	3	232
3059	4	18
3059	5	17
3059	6	15
3059	7	231
3059	8	197
3059	9	20
3060	0	15
3060	1	81
3060	2	18
3060	3	197
3060	4	192
3060	5	83
3060	6	197
3060	7	18
3060	8	197
3060	9	17
3061	0	1
3061	1	2
3061	2	197
3061	3	16
3061	4	20
3061	5	197
3061	6	81
3061	7	17
3061	8	15
3061	9	18
3062	0	80
3062	1	27
3062	2	300
3062	3	37
3062	4	206
3062	5	411
3062	6	15
3062	7	408
3062	8	411
3062	9	300
3063	0	80
3063	1	27
3063	2	23
3063	3	199
3063	4	420
3063	5	422
3063	6	21
3063	7	254
3063	8	31
3063	9	66
3064	0	169
3064	1	109
3064	2	134
3064	3	109
3064	4	74
3064	5	92
3064	6	125
3064	7	102
3064	8	138
3064	9	97
3065	0	124
3065	1	472
3065	2	256
3065	3	524
3065	4	262
3065	5	62
3065	6	195
3065	7	83
3065	8	168
3065	9	252
3066	0	191
3066	1	198
3066	2	204
3066	3	198
3066	4	152
3066	5	502
3066	6	189
3066	7	252
3066	8	259
3066	9	460
3067	0	312
3067	1	304
3067	2	196
3067	3	193
3067	4	83
3067	5	62
3067	6	60
3067	7	244
3067	8	256
3067	9	524
3068	0	101
3068	1	0
3068	2	2
3068	3	1
3068	4	75
3068	5	133
3068	6	21
3068	7	415
3068	8	98
3068	9	105
3069	0	195
3069	1	65
3069	2	83
3069	3	65
3069	4	76
3069	5	83
3069	6	76
3069	7	83
3069	8	143
3069	9	65
3070	0	76
3070	1	65
3070	2	83
3070	3	65
3070	4	76
3070	5	65
3070	6	62
3070	7	51
3070	8	83
3070	9	65
3071	0	63
3071	1	65
3071	2	193
3071	3	216
3071	4	65
3071	5	516
3071	6	65
3071	7	57
3071	8	66
3071	9	62
3072	0	33
3072	1	31
3072	2	29
3072	3	30
3072	4	385
3072	5	17
3072	6	18
3072	7	30
3072	8	17
3072	9	30
3073	0	31
3073	1	17
3073	2	32
3073	3	195
3073	4	83
3073	5	76
3073	6	83
3073	7	19
3073	8	30
3073	9	10
3074	0	30
3074	1	66
3074	2	30
3074	3	66
3074	4	30
3074	5	21
3074	6	30
3074	7	20
3074	8	30
3074	9	32
3075	0	30
3075	1	80
3075	2	29
3075	3	30
3075	4	0
3075	5	7
3075	6	30
3075	7	7
3075	8	30
3075	9	206
3076	0	30
3076	1	34
3076	2	30
3076	3	32
3076	4	30
3076	5	63
3076	6	80
3076	7	30
3076	8	213
3076	9	206
3077	0	30
3077	1	21
3077	2	30
3077	3	66
3077	4	30
3077	5	302
3077	6	30
3077	7	34
3077	8	30
3077	9	29
3078	0	30
3078	1	20
3078	2	21
3078	3	30
3078	4	206
3078	5	30
3078	6	66
3078	7	206
3078	8	30
3078	9	206
3079	0	30
3079	1	32
3079	2	9
3079	3	30
3079	4	32
3079	5	206
3079	6	32
3079	7	30
3079	8	206
3079	9	29
3080	0	30
3080	1	32
3080	2	30
3080	3	32
3080	4	30
3080	5	32
3080	6	431
3080	7	206
3080	8	30
3080	9	31
3081	0	32
3081	1	431
3081	2	30
3081	3	32
3081	4	31
3081	5	1
3081	6	32
3081	7	17
3081	8	31
3081	9	32
3082	0	1
3082	1	196
3082	2	211
3082	3	1
3082	4	194
3082	5	83
3082	6	76
3082	7	1
3082	8	26
3082	9	196
3083	0	143
3083	1	31
3083	2	14
3083	3	16
3083	4	8
3083	5	18
3083	6	8
3083	7	32
3083	8	213
3083	9	14
3084	0	15
3084	1	57
3084	2	218
3084	3	16
3084	4	32
3084	5	8
3084	6	32
3084	7	10
3084	8	32
3084	9	493
3085	0	213
3085	1	32
3085	2	57
3085	3	8
3085	4	68
3085	5	21
3085	6	8
3085	7	18
3085	8	31
3085	9	32
3086	0	17
3086	1	32
3086	2	218
3086	3	32
3086	4	8
3086	5	33
3086	6	8
3086	7	10
3086	8	63
3086	9	8
3087	0	218
3087	1	32
3087	2	18
3087	3	32
3087	4	525
3087	5	33
3087	6	13
3087	7	8
3087	8	4
3087	9	8
3088	0	7
3088	1	57
3088	2	32
3088	3	21
3088	4	30
3088	5	525
3088	6	14
3088	7	10
3088	8	218
3088	9	21
3089	0	254
3089	1	213
3089	2	32
3089	3	7
3089	4	8
3089	5	14
3089	6	19
3089	7	32
3089	8	8
3089	9	86
3090	0	17
3090	1	8
3090	2	5
3090	3	8
3090	4	14
3090	5	32
3090	6	14
3090	7	8
3090	8	10
3090	9	14
3091	0	8
3091	1	19
3091	2	18
3091	3	14
3091	4	2
3091	5	6
3091	6	3
3091	7	493
3091	8	8
3091	9	13
3092	0	8
3092	1	17
3092	2	32
3092	3	8
3092	4	13
3092	5	8
3092	6	57
3092	7	32
3092	8	8
3092	9	19
3093	0	28
3093	1	8
3093	2	218
3093	3	8
3093	4	242
3093	5	21
3093	6	32
3093	7	8
3093	8	33
3093	9	8
3094	0	7
3094	1	8
3094	2	32
3094	3	31
3094	4	86
3094	5	8
3094	6	18
3094	7	19
3094	8	218
3094	9	32
3095	0	14
3095	1	15
3095	2	8
3095	3	32
3095	4	8
3095	5	32
3095	6	8
3095	7	319
3095	8	55
3095	9	8
3096	0	213
3096	1	32
3096	2	493
3096	3	18
3096	4	17
3096	5	57
3096	6	8
3096	7	32
3096	8	80
3096	9	8
3097	0	23
3097	1	32
3097	2	8
3097	3	13
3097	4	15
3097	5	8
3097	6	31
3097	7	21
3097	8	8
3097	9	6
3098	0	8
3098	1	13
3098	2	32
3098	3	8
3098	4	15
3098	5	18
3098	6	32
3098	7	8
3098	8	14
3098	9	8
3099	0	66
3099	1	206
3099	2	29
3099	3	16
3099	4	34
3099	5	29
3099	6	21
3099	7	29
3099	8	31
3099	9	431
3100	0	206
3100	1	18
3100	2	17
3100	3	29
3100	4	79
3100	5	29
3100	6	55
3100	7	29
3100	8	21
3100	9	29
3101	0	335
3101	1	66
3101	2	1
3101	3	11
3101	4	66
3101	5	335
3101	6	34
3101	7	158
3101	8	33
3101	9	17
3102	0	33
3102	1	14
3102	2	15
3102	3	14
3102	4	207
3102	5	19
3102	6	1
3102	7	398
3102	8	80
3102	9	34
3103	0	27
3103	1	8
3103	2	14
3103	3	33
3103	4	15
3103	5	7
3103	6	8
3103	7	33
3103	8	8
3103	9	18
3104	0	16
3104	1	33
3104	2	8
3104	3	7
3104	4	28
3104	5	76
3104	6	1
3104	7	8
3104	8	66
3104	9	18
3105	0	7
3105	1	33
3105	2	7
3105	3	6
3105	4	7
3105	5	15
3105	6	7
3105	7	5
3105	8	7
3105	9	18
3106	0	247
3106	1	34
3106	2	21
3106	3	17
3106	4	34
3106	5	21
3106	6	34
3106	7	29
3106	8	199
3106	9	29
3107	0	30
3107	1	55
3107	2	21
3107	3	66
3107	4	17
3107	5	66
3107	6	30
3107	7	17
3107	8	55
3107	9	21
3108	0	66
3108	1	7
3108	2	269
3108	3	21
3108	4	66
3108	5	17
3108	6	66
3108	7	22
3108	8	10
3108	9	18
3109	0	33
3109	1	17
3109	2	66
3109	3	2
3109	4	66
3109	5	20
3109	6	21
3109	7	34
3109	8	21
3109	9	66
3110	0	20
3110	1	66
3110	2	17
3110	3	269
3110	4	28
3110	5	21
3110	6	17
3110	7	66
3110	8	19
3110	9	66
3111	0	11
3111	1	14
3111	2	66
3111	3	17
3111	4	18
3111	5	66
3111	6	20
3111	7	66
3111	8	17
3111	9	79
3112	0	154
3112	1	66
3112	2	17
3112	3	34
3112	4	35
3112	5	22
3112	6	10
3112	7	66
3112	8	2
3112	9	18
3113	0	21
3113	1	17
3113	2	66
3113	3	21
3113	4	20
3113	5	35
3113	6	21
3113	7	66
3113	8	18
3113	9	373
3114	0	66
3114	1	17
3114	2	18
3114	3	66
3114	4	33
3114	5	18
3114	6	17
3114	7	5
3114	8	17
3114	9	154
3115	0	66
3115	1	269
3115	2	66
3115	3	17
3115	4	18
3115	5	21
3115	6	17
3115	7	18
3115	8	66
3115	9	80
3116	0	8
3116	1	33
3116	2	17
3116	3	16
3116	4	66
3116	5	17
3116	6	5
3116	7	6
3116	8	8
3116	9	29
3117	0	66
3117	1	33
3117	2	7
3117	3	66
3117	4	17
3117	5	154
3117	6	20
3117	7	66
3117	8	11
3117	9	269
3118	0	29
3118	1	18
3118	2	22
3118	3	10
3118	4	18
3118	5	66
3118	6	20
3118	7	17
3118	8	18
3118	9	66
3119	0	33
3119	1	66
3119	2	29
3119	3	28
3119	4	29
3119	5	66
3119	6	269
3119	7	66
3119	8	20
3119	9	66
3120	0	67
3120	1	66
3120	2	268
3120	3	66
3120	4	20
3120	5	18
3120	6	66
3120	7	21
3120	8	66
3120	9	20
3121	0	18
3121	1	66
3121	2	18
3121	3	20
3121	4	33
3121	5	66
3121	6	18
3121	7	21
3121	8	33
3121	9	14
3122	0	15
3122	1	66
3122	2	20
3122	3	66
3122	4	206
3122	5	66
3122	6	20
3122	7	66
3122	8	15
3122	9	20
3123	0	66
3123	1	17
3123	2	15
3123	3	28
3123	4	66
3123	5	18
3123	6	66
3123	7	20
3123	8	244
3123	9	66
3124	0	18
3124	1	66
3124	2	17
3124	3	66
3124	4	22
3124	5	10
3124	6	66
3124	7	18
3124	8	20
3124	9	17
3125	0	18
3125	1	66
3125	2	18
3125	3	66
3125	4	20
3125	5	66
3125	6	18
3125	7	66
3125	8	18
3125	9	21
3126	0	17
3126	1	66
3126	2	18
3126	3	66
3126	4	18
3126	5	66
3126	6	18
3126	7	66
3126	8	18
3126	9	13
3127	0	18
3127	1	66
3127	2	18
3127	3	20
3127	4	66
3127	5	13
3127	6	83
3127	7	18
3127	8	66
3127	9	269
3128	0	66
3128	1	20
3128	2	17
3128	3	21
3128	4	66
3128	5	18
3128	6	21
3128	7	66
3128	8	269
3128	9	18
3129	0	20
3129	1	66
3129	2	34
3129	3	35
3129	4	17
3129	5	66
3129	6	17
3129	7	18
3129	8	17
3129	9	66
3130	0	83
3130	1	66
3130	2	17
3130	3	18
3130	4	66
3130	5	17
3130	6	66
3130	7	17
3130	8	18
3130	9	17
3131	0	161
3131	1	231
3131	2	66
3131	3	21
3131	4	66
3131	5	18
3131	6	66
3131	7	67
3131	8	20
3131	9	18
3132	0	8
3132	1	21
3132	2	66
3132	3	29
3132	4	34
3132	5	66
3132	6	21
3132	7	29
3132	8	17
3132	9	66
3133	0	297
3133	1	250
3133	2	347
3133	3	250
3133	4	239
3133	5	250
3133	6	311
3133	7	79
3133	8	390
3133	9	347
3134	0	250
3134	1	297
3134	2	224
3134	3	250
3134	4	390
3134	5	343
3134	6	79
3134	7	390
3134	8	239
3134	9	359
3135	0	390
3135	1	359
3135	2	239
3135	3	250
3135	4	239
3135	5	359
3135	6	251
3135	7	359
3135	8	251
3135	9	79
3136	0	128
3136	1	18
3136	2	66
3136	3	359
3136	4	347
3136	5	239
3136	6	387
3136	7	347
3136	8	359
3136	9	239
3137	0	311
3137	1	239
3137	2	359
3137	3	390
3137	4	393
3137	5	250
3137	6	387
3137	7	359
3137	8	250
3137	9	297
3138	0	250
3138	1	347
3138	2	251
3138	3	260
3138	4	273
3138	5	359
3138	6	239
3138	7	359
3138	8	251
3138	9	359
3139	0	239
3139	1	359
3139	2	390
3139	3	273
3139	4	347
3139	5	79
3139	6	250
3139	7	359
3139	8	239
3139	9	359
3140	0	250
3140	1	347
3140	2	359
3140	3	224
3140	4	239
3140	5	359
3140	6	347
3140	7	79
3140	8	239
3140	9	251
3141	0	311
3141	1	79
3141	2	239
3141	3	250
3141	4	359
3141	5	387
3141	6	79
3141	7	359
3141	8	239
3141	9	359
3142	0	311
3142	1	390
3142	2	243
3142	3	79
3142	4	359
3142	5	311
3142	6	347
3142	7	79
3142	8	251
3142	9	311
3143	0	79
3143	1	347
3143	2	250
3143	3	79
3143	4	359
3143	5	79
3143	6	359
3143	7	79
3143	8	82
3143	9	66
3144	0	315
3144	1	219
3144	2	255
3144	3	29
3144	4	359
3144	5	250
3144	6	1
3144	7	0
3144	8	251
3144	9	200
3145	0	243
3145	1	359
3145	2	250
3145	3	79
3145	4	250
3145	5	280
3145	6	345
3145	7	250
3145	8	273
3145	9	79
3146	0	297
3146	1	280
3146	2	345
3146	3	108
3146	4	347
3146	5	280
3146	6	79
3146	7	224
3146	8	66
3146	9	224
3147	0	250
3147	1	347
3147	2	79
3147	3	128
3147	4	359
3147	5	251
3147	6	250
3147	7	79
3147	8	78
3147	9	79
3148	0	187
3148	1	273
3148	2	79
3148	3	78
3148	4	250
3148	5	347
3148	6	343
3148	7	293
3148	8	347
3148	9	135
3149	0	79
3149	1	273
3149	2	79
3149	3	100
3149	4	79
3149	5	311
3149	6	79
3149	7	311
3149	8	390
3149	9	347
3150	0	297
3150	1	250
3150	2	359
3150	3	250
3150	4	239
3150	5	250
3150	6	311
3150	7	250
3150	8	273
3150	9	224
3151	0	273
3151	1	297
3151	2	347
3151	3	239
3151	4	347
3151	5	359
3151	6	251
3151	7	79
3151	8	390
3151	9	347
3152	0	224
3152	1	388
3152	2	454
3152	3	250
3152	4	297
3152	5	109
3152	6	250
3152	7	387
3152	8	359
3152	9	239
3153	0	250
3153	1	311
3153	2	251
3153	3	250
3153	4	311
3153	5	250
3153	6	341
3153	7	128
3153	8	347
3153	9	79
3154	0	13
3154	1	27
3154	2	12
3154	3	27
3154	4	80
3154	5	27
3154	6	12
3154	7	27
3154	8	12
3154	9	27
3155	0	12
3155	1	27
3155	2	12
3155	3	27
3155	4	12
3155	5	263
3155	6	408
3155	7	263
3155	8	408
3155	9	161
3156	0	263
3156	1	232
3156	2	212
3156	3	233
3156	4	71
3156	5	13
3156	6	5
3156	7	29
3156	8	13
3156	9	7
3157	0	156
3157	1	17
3157	2	13
3157	3	6
3157	4	13
3157	5	6
3157	6	13
3157	7	6
3157	8	8
3157	9	6
3158	0	8
3158	1	6
3158	2	8
3158	3	6
3158	4	8
3158	5	6
3158	6	8
3158	7	6
3158	8	8
3158	9	6
3159	0	55
3159	1	13
3159	2	17
3159	3	66
3159	4	20
3159	5	66
3159	6	20
3159	7	66
3159	8	17
3159	9	6
3160	0	13
3160	1	161
3160	2	17
3160	3	29
3160	4	18
3160	5	17
3160	6	5
3160	7	13
3160	8	197
3160	9	147
3161	0	197
3161	1	147
3161	2	197
3161	3	147
3161	4	197
3161	5	147
3161	6	197
3161	7	26
3161	8	70
3161	9	68
3162	0	70
3162	1	68
3162	2	70
3162	3	25
3162	4	5
3162	5	11
3162	6	18
